seed,llm_selector,run,slm_model,strategy,question_id,category,correct,slm_answer,ground_truth
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2603,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1494,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,666,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1516,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1455,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,858,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2745,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1093,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2874,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2799,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2654,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,292,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2495,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2600,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,700,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2187,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2986,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1002,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,669,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1893,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1554,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1105,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2621,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2818,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2281,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,899,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2804,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1328,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,3147,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,3178,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,229,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,938,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,131,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1292,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1643,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1096,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,271,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,864,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2323,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2940,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1288,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,870,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2684,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2044,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1620,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2633,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1879,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,585,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1084,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,571,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1010,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,3051,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2299,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2207,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1076,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,3059,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2394,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1754,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2390,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1635,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1482,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,898,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,566,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2087,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2021,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,372,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,3095,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,192,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,449,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,626,general,False,no,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2570,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,655,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,3244,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2787,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1729,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2442,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,260,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1576,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1563,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2440,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1917,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2167,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1029,general,False,yes,no
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2266,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,47,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2786,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2952,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,469,general,True,yes,yes
42,claude-haiku-4-5,3,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2792,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,187,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2708,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,933,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,3166,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1185,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,326,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,953,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,413,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1556,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1138,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1857,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2603,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1494,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,666,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1516,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1455,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,858,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2745,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1093,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2874,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2799,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2654,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,292,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2495,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2600,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,700,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2187,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2986,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1002,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,669,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1893,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1554,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1105,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2621,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2818,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2281,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,899,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2804,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1328,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,3147,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,3178,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,229,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,938,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,131,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1292,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1643,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1096,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,271,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,864,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2323,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2940,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1288,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,870,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2684,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2044,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1620,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2633,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1879,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,585,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1084,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,571,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1010,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,3051,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2299,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2207,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1076,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,3059,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2394,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1754,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2390,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1635,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1482,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,898,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,566,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2087,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2021,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,372,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,3095,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,192,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,449,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,626,general,False,no,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2570,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,655,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,3244,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2787,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1729,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2442,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,260,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1576,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1563,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2440,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1917,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2167,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,1029,general,False,yes,no
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2266,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,47,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2786,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2952,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,469,general,True,yes,yes
42,claude-haiku-4-5,4,HuggingFaceTB/SmolLM2-360M-Instruct,zero_shot,2792,general,True,yes,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,187,general,False,no,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,2708,general,True,yes,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,933,general,False,no,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,3166,general,True,no,no
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,1185,general,True,yes,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,326,general,True,no,no
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,953,general,False,yes,no
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,413,general,False,yes,no
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,1556,general,False,yes,no
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,1138,general,True,yes,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,1857,general,True,yes,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,2603,general,False,no,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,1494,general,True,no,no
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,666,general,True,yes,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,1516,general,True,yes,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,1455,general,False,yes,no
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,858,general,True,no,no
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,2745,general,True,yes,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,1093,general,False,yes,no
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,2874,general,False,no,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,2799,general,True,no,no
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,2654,general,False,no,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,292,general,True,yes,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,2495,general,False,yes,no
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,2600,general,True,no,no
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,700,general,True,yes,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,2187,general,False,no,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,2986,general,True,no,no
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,1002,general,True,no,no
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,669,general,True,yes,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,1893,general,False,yes,no
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,1554,general,False,no,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,1105,general,False,no,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,2621,general,False,yes,no
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,2818,general,True,yes,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,2281,general,True,no,no
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,899,general,False,yes,no
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,2804,general,False,no,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,1328,general,True,no,no
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,3147,general,True,yes,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,3178,general,False,no,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,229,general,False,yes,no
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,938,general,True,yes,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,131,general,True,yes,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,1292,general,False,yes,no
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,1643,general,True,yes,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,1096,general,True,yes,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,271,general,False,yes,no
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,864,general,True,no,no
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,2323,general,False,no,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,2940,general,True,yes,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,1288,general,True,no,no
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,870,general,True,yes,yes
42,claude-haiku-4-5,0,HuggingFaceTB/SmolLM2-360M-Instruct,random,2684,general,False,yes,no
